Edad	Vivienda	Genero	Dependiente	Estado_Civil	Cargas	Egresos	Ingresos	Deuda	Dias_Atraso	Consumos_TC	Antiguedad	Score	Numero_TC	Antiguedad_TC	Cupo_TC	Comprometido	Cupo_Promedio
33	Familiar	Masculino	No	Casado	0		554	0	0	0	87	968	7	86	1706,29	0,21	3981,33
32	Familiar	Masculino	No	Divorciado	0		500	0	0	7	38	944	3	31	266,67	0,01	800
31	Sin Info	Femenino	No	Casado	1		1412	0	0	6	64	953	2	43	2610,93	0,18	5221,87
47	Sin Info	Masculino	Sin Info	Divorciado	0		600	0	0	5	206	974	3	98	498,47	0,26	0
42	Sin Info	Femenino	Sin Info	Casado	0		395	0	0	0	97	974	5	53	400	0,19	1000
63	Sin Info	Femenino	Sin Info	Casado	0		572	0	0	9	102	941	5	84	600	0,13	1500
47	Sin Info	Masculino	Sin Info	Casado	0		456	0	0	11	90	962	7	89	960,57	0,2	3362
48	Sin Info	Femenino	No	Casado	1	780	2589	0	0	11	102	959	4	40	1418,85	0,57	2837,7
42	Familiar	Masculino	No	Soltero	0		817	0	0	2	137	971	7	58	350	0,1	1225
41	Sin Info	Masculino	Sin Info	Casado	0		499	0	0	0	87	949	8	59	1025	0,19	2733,33
33	Sin Info	Masculino	Sin Info	Casado	0		939	0	0	0	120	974	3	89	333,33	0,09	500
32	Sin Info	Masculino	Sin Info	Soltero	0		350	0	0	4	78	949	4	13	175	0,04	700
30	Sin Info	Femenino	Sin Info	Casado	0		817	0	0	1	45	958	3	35	366,67	0,04	1100
58	Familiar	Femenino	No	Casado	0			0	0	3	85	931	3	5	0	0,34	0
60	Sin Info	Masculino	Sin Info	Soltero	0			0	0	0	93	970	6	75	1333,33	0,18	2666,67
34	Sin Info	Masculino	Sin Info	Casado	0		1404	0	0	0	138	965	5	67	2600	0,59	4333,33
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	40	935	3	5	400	0,21	1200
32	Familiar	Masculino	No	Casado	0		2070	0	0	0	82	971	7	81	7331,43	0,96	17106,67
34	Familiar	Masculino	No	Soltero	0			0	0	0	124	912	3	123	833,33	0,74	2500
44	Familiar	Masculino	No	Soltero	0		901	0	0	8	84	920	3	25	0	0,24	0
38	Sin Info	Femenino	Sin Info	Viudo	0		293	0	0	1	96	962	3	5	133,33	0,25	0
55	Familiar	Masculino	No	Casado	0		1268	0	0	0	95	954	4	37	1466,42	0,28	5865,66
49	Sin Info	Masculino	Sin Info	Divorciado	0		416	0	0	4	58	952	6	57	525,83	0,1	1577,5
49	Sin Info	Masculino	Sin Info	Divorciado	0			0	0	6	87	910	3	86	293,33	0,22	880
50	Sin Info	Femenino	Sin Info	Soltero	0		146	0	0	6	86	960	2	85	300	0,15	600
44	Sin Info	Masculino	Sin Info	Divorciado	0		550	0	0	0	120	974	5	119	1360	0,23	3400
36	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	7	107	964	3	13	266,67	0,01	800
32	Familiar	Masculino	Si	Casado	0		530	0	0	3	98	949	2	13	0	0,22	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	3	65	946	7	64	428	0,18	1498
32	Sin Info	Masculino	Sin Info	Casado	0		868	0	0	0	97	950	4	44	169	0,3	338
43	Sin Info	Masculino	Sin Info	Casado	0		1086	0	0	0	132	959	2	35	570	0,16	1140
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	5	85	875	5	31	81	0	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	87	950	4	54	500	0,27	1000
30	Familiar	Masculino	No	Casado	1		553	0	0	0	63	954	5	51	482	0,14	2410
61	Familiar	Masculino	No	Casado	1		295	0	0	0	205	972	5	70	5316,32	0,49	26581,58
56	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	67	963	6	53	170	0	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	12	127	971	5	126	1852,45	0,33	4631,13
54	Sin Info	Masculino	Sin Info	Casado	0		733	0	0	0	140	962	5	20	220	0,09	1100
57	Sin Info	Femenino	Sin Info	Casado	0		1212	0	0	5	95	949	7	19	228,14	0,18	798,5
42	Familiar	Femenino	No	Soltero	0		800	0	0	0	86	957	4	85	962,5	0,17	3850
30	Sin Info	Masculino	Sin Info	Casado	0		503	0	0	1	108	971	4	107	335	0,07	1340
35	Sin Info	Femenino	Sin Info	Soltero	0		292	0	0	2	145	973	4	16	200	0	0
33	Sin Info	Femenino	Sin Info	Soltero	0		400	0	0	6	94	927	4	27	325	0,26	0
42	Familiar	Femenino	No	Soltero	0		552	0	0	10	114	973	8	113	1093,75	0,23	2916,67
67	Otras	Femenino	No	Casado	1	1400	3500	34,73	0	5	302	957	7	301	2314,29	0,03	4050
61	Sin Info	Masculino	Sin Info	Soltero	0		1086	0	0	0	79	965	5	71	420	0,07	2100
31	Sin Info	Masculino	Sin Info	Soltero	0		293	0	0	2	119	947	5	32	200	0,02	1000
53	Familiar	Femenino	No	Casado	0		292	0	0	0	98	907	5	27	0	0,33	0
49	Familiar	Masculino	No	Casado	0		292	0	0	0	94	953	6	32	183,33	0,22	1100
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	9	108	973	7	85	1071,43	0,19	3750
57	Sin Info	Femenino	Sin Info	Casado	0		1221	0	0	0	120	967	5	92	1260	0,38	2100
46	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	7	90	954	7	57	368,83	0,06	1290,92
35	Familiar	Masculino	No	Soltero	0		2000	0	0	1	115	966	4	68	0	0,36	0
42	Sin Info	Femenino	Sin Info	Casado	0		293	0	0	0	79	942	3	5	133,33	0,02	400
33	Familiar	Femenino	No	Soltero	0	952	2300	0	0	0	132	971	5	131	3226	0,32	8065
51	Sin Info	Masculino	Sin Info	Casado	0		348	0	0	6	70	963	6	69	733,33	0,12	1466,67
42	Sin Info	Masculino	No	Soltero	0		205	0	0	5	98	964	6	89	316,67	0,09	1900
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	92	953	5	40	2228,8	0,15	5572
28	Sin Info	Masculino	Sin Info	Soltero	0		1212	0	0	9	74	909	2	66	250	0,36	0
58	Sin Info	Masculino	Sin Info	Soltero	0			0	0	0	72	958	6	71	250	0	0
53	Sin Info	Femenino	Sin Info	Casado	0			0	0	6	95	974	4	94	300	0,04	1200
53	Familiar	Masculino	No	Casado	0		292	0	0	11	128	947	4	10	150	0	600
55	Familiar	Masculino	No	Soltero	0		1261	0	0	0	176	923	7	47	1979,79	0,17	4619,51
55	Familiar	Masculino	No	Soltero	0		346	0	0	0	103	961	3	10	233,33	0,01	700
47	Sin Info	Masculino	No	Soltero	0		1275	0	0	0	111	971	4	40	1209,45	0,31	2418,91
44	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	6	30	937	7	22	314,29	0	1100
37	Sin Info	Masculino	Sin Info	Casado	0		1292	0	0	12	107	956	5	75	3020	1,11	5033,33
31	Familiar	Masculino	No	Casado	0		1000	0	0	8	109	927	5	53	556	0,1	2780
32	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	10	37	867	5	36	410	0,23	1025
28	Familiar	Femenino	No	Divorciado	0		700	0	0	5	39	934	3	6	1255,35	0,18	3766,04
36	Sin Info	Masculino	Sin Info	Union libre	0		1050	0	0	0	86	958	4	85	325	0,21	650
32	Sin Info	Masculino	Sin Info	Casado	0			0	0	1	54	942	6	53	166,67	0	1000
31	Sin Info	Masculino	Sin Info	Soltero	0		735	0	0	0	91	967	4	54	450	0,03	1800
42	Familiar	Masculino	No	Casado	0		1172	0	0	8	122	966	6	37	1543,5	0,32	9261
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	8	131	974	2	106	200	0,05	0
56	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	6	132	882	3	32	133,33	0	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	8	72	974	2	71	250	0	0
40	Familiar	Femenino	No	Divorciado	0		170	0	0	0	102	963	6	80	1005	0,07	3015
39	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	0	176	967	3	28	2746,67	0,76	8240
36	Sin Info	Femenino	No	Casado	1		550	0	0	11	66	948	5	65	584	0,4	1460
28	Familiar	Masculino	No	Soltero	0		800	0	0	0	47	937	5	5	772	0	0
46	Sin Info	Masculino	Sin Info	Casado	0		771	0	0	2	64	841	4	12	100	0,15	0
27	Familiar	Masculino	No	Soltero	0		392	0	0	0	45	944	7	44	229,29	0,01	802,5
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	11	80	952	1	0	400	0,24	0
46	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	3	127	967	7	126	1270	0,54	2963,33
33	Sin Info	Masculino	Sin Info	Casado	0		658	0	0	10	91	971	2	69	500	0,17	1000
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	87	955	4	79	100	0,17	400
61	Propia	Masculino	No	Casado	1	500	1736	0	0	6	100	721	5	83	1375,48	0,49	6877,38
52	Familiar	Masculino	No	Soltero	0		381	0	0	8	89	929	5	88	854	0,04	2135
48	Sin Info	Masculino	Sin Info	Casado	0		500	0	0	2	113	974	4	112	600	0,14	0
40	Familiar	Masculino	No	Soltero	0		264	0	0	0	90	590	5	82	498	0,55	1245
53	Sin Info	Masculino	No	Soltero	0			0	0	4	70	953	4	26	100	0,16	400
56	Familiar	Masculino	No	Soltero	0		1794	0	0	0	207	966	5	32	2722	0,33	13610
47	Familiar	Femenino	No	Casado	0			0	0	0	94	816	6	89	1166,67	0,04	7000
33	Sin Info	Femenino	Sin Info	Casado	0		870	0	0	5	86	948	3	14	266,67	0,01	800
32	Propia	Masculino	No	Soltero	0		1087	0	0	3	132	933	9	131	1024,72	0,2	3074,16
57	Sin Info	Masculino	No	Soltero	1		264	0	0	0	148	955	4	51	1122,5	0,38	2245
35	Sin Info	Masculino	Sin Info	Soltero	0		400	0	0	9	107	973	3	106	133,33	0,08	0
52	Familiar	Masculino	No	Casado	0		469	0	0	0	72	957	3	13	266,67	0,21	800
54	Sin Info	Masculino	No	Soltero	0		775	0	0	0	146	964	5	83	900	0,09	2250
45	Sin Info	Femenino	Sin Info	Soltero	0			0	0	6	109	973	2	97	750	0,24	0
28	Sin Info	Femenino	Sin Info	Soltero	0		292	0	0	0	41	962	7	35	342,86	0,03	2400
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	101	958	4	70	2505	0,5	5010
33	Sin Info	Masculino	No	Soltero	0		280	0	0	11	118	971	4	117	125	0,16	0
29	Familiar	Masculino	No	Soltero	0		987	0	0	0	124	957	4	40	2987,5	0,36	11950
27	Familiar	Masculino	No	Soltero	0		510	0	0	0	93	965	4	45	187,5	0,21	750
57	Sin Info	Femenino	No	Casado	1	500	800	0	0	4	82	957	5	67	400	0,11	2000
46	Familiar	Masculino	No	Soltero	0		300	0	0	0	95	954	6	94	4463,33	0,44	13390
40	Sin Info	Femenino	No	Soltero	0		760	0	0	0	110	960	5	28	798	0,15	1995
43	Sin Info	Masculino	Sin Info	Casado	0		3000	0	0	7	181	915	5	69	4022	0,74	6703,33
59	Sin Info	Femenino	Sin Info	Casado	0			0	0	8	47	942	3	36	268,33	0	0
55	Familiar	Femenino	No	Union libre	0		292	0	0	1	61	956	3	60	150	0,11	450
48	Sin Info	Femenino	Sin Info	Soltero	0		585	0	0	0	106	962	4	53	500	0,1	2000
45	Familiar	Masculino	No	Divorciado	0	294	3148	0	0	0	142	931	5	36	3584	0,36	8960
44	Sin Info	Femenino	Sin Info	Soltero	0		297	0	0	10	103	921	4	78	250	0,13	1000
42	Familiar	Femenino	No	Casado	0		400	0	0	3	68	956	4	67	1022,5	0,17	2045
39	Sin Info	Femenino	Sin Info	Soltero	0		292	0	0	6	106	929	2	105	200	0,12	0
28	Familiar	Femenino	No	Casado	0		292	0	0	11	68	968	2	14	550	0,29	0
36	Sin Info	Femenino	Sin Info	Union libre	0		1068	0	0	0	79	957	5	78	554	0,42	1385
47	Sin Info	Masculino	Sin Info	Casado	0		817	0	0	0	79	953	2	43	1465	0,27	2930
38	Sin Info	Femenino	Sin Info	Divorciado	0		733	0	0	0	105	971	3	89	300	0,18	0
27	Sin Info	Masculino	Sin Info	Soltero	0		308	0	0	7	71	945	3	16	133,33	0	0
35	Sin Info	Femenino	Sin Info	Casado	0		1092	0	0	0	104	964	2	43	2075	0,16	4150
36	Familiar	Masculino	No	Casado	0		2571	0	0	0	72	954	5	53	460	0,17	2300
29	Sin Info	Femenino	Sin Info	Soltero	0			0	0	0	59	942	7	28	314,29	0,25	2200
48	Propia	Masculino	No	Soltero	0		1384	0	0	0	89	956	7	23	780	0,19	2730
30	Familiar	Femenino	No	Soltero	0		1000	0	0	8	86	970	4	32	502,5	0,4	2010
51	Sin Info	Femenino	Sin Info	Divorciado	0		298	0	0	2	96	969	3	11	266,67	0,03	800
42	Sin Info	Masculino	Sin Info	Casado	0		2820	0	0	8	70	968	6	69	1923,33	0,61	3846,67
30	Sin Info	Femenino	No	Soltero	0		819	0	0	9	97	974	6	91	1067,39	0,38	2134,77
35	Familiar	Masculino	No	Casado	0		769	0	0	0	131	963	6	123	1166,67	0,25	0
35	Familiar	Masculino	No	Casado	0		1206	0	0	0	59	863	7	58	688,57	0,19	1606,67
25	Sin Info	Masculino	No	Soltero	0		335	0	0	2	59	955	5	47	140	0,19	700
43	Sin Info	Masculino	Sin Info	Casado	0		295	0	0	11	230	960	3	27	600	0,13	1800
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	12	104	934	8	78	943,75	0,3	2516,67
60	Sin Info	Femenino	Sin Info	Casado	0			0	0	1	228	941	3	202	2833,33	0,14	8500
35	Familiar	Masculino	No	Soltero	0		264	0	0	8	93	972	5	92	464	0,08	2320
46	Sin Info	Masculino	Sin Info	Soltero	0			0	0	5	80	946	4	35	475	0,55	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	10	124	954	2	6	650	0,41	0
34	Familiar	Masculino	No	Soltero	0			0	0	0	49	974	4	48	264,75	0,01	1059
28	Sin Info	Masculino	Sin Info	Casado	0		412	0	0	11	97	972	3	86	366,67	0,37	0
27	Sin Info	Masculino	Sin Info	Soltero	0		622	0	0	0	72	909	6	33	100	0,04	600
33	Sin Info	Femenino	Sin Info	Soltero	0		800	0	0	0	98	960	8	97	641,63	0,17	1711
30	Sin Info	Masculino	Sin Info	Casado	0		1010	0	0	0	43	902	5	31	0	0,32	0
31	Familiar	Masculino	No	Soltero	0		478	0	0	1	70	942	5	30	674,2	0,23	1685,5
56	Sin Info	Masculino	Sin Info	Casado	0		566	0	0	0	120	962	6	119	433,33	0,07	1300
44	Sin Info	Masculino	Sin Info	Soltero	0		292	0	0	12	42	948	7	35	200	0,09	1400
36	Sin Info	Masculino	Sin Info	Soltero	0		1086	0	0	6	88	947	5	18	160	0,03	800
54	Sin Info	Masculino	Sin Info	Casado	0		300	0	0	0	201	974	4	75	937,5	0,09	3750
52	Familiar	Masculino	No	Soltero	0		292	0	0	0	89	896	5	80	900	0,16	2250
49	Familiar	Masculino	No	Soltero	0		817	0	0	0	91	969	3	32	266,67	0,21	800
44	Familiar	Masculino	No	Soltero	0		264	0	0	0	217	974	7	30	1808,57	0,55	6330
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	12	127	971	5	64	996	0,26	4980
35	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	0	142	973	7	123	1335,71	0,33	4675
40	Sin Info	Masculino	Sin Info	Casado	0		636	0	0	9	89	962	5	49	911	0,38	4555
35	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	5	68	952	6	67	491,67	0	2950
33	Sin Info	Masculino	Sin Info	Soltero	0		2258	0	0	6	101	959	6	39	2406,67	0,45	4813,33
32	Sin Info	Masculino	Sin Info	Soltero	0			0	0	9	91	971	3	18	266,67	0	0
37	Familiar	Femenino	No	Soltero	0		264	0	0	0	88	961	5	67	106	0	530
31	Sin Info	Femenino	Sin Info	Casado	0		600	0	0	4	102	952	3	27	400	0	0
26	Sin Info	Masculino	No	Soltero	0		629	0	0	0	87	946	6	32	333,33	0,14	2000
27	Propia	Masculino	No	Soltero	0		350	0	0	5	40	946	4	39	150	0,03	600
27	Sin Info	Masculino	No	Soltero	0		525	0	0	2	125	579	6	32	66,67	0,32	0
28	Sin Info	Femenino	No	Soltero	0		935	0	0	8	30	943	3	22	133,33	0,39	0
60	Sin Info	Masculino	Sin Info	Casado	0		3858	0	0	10	182	795	6	61	2244,2	0,6	6732,61
29	Sin Info	Femenino	Sin Info	Casado	0		695	0	0	2	61	947	1	0	400	0,26	0
45	Sin Info	Femenino	Sin Info	Soltero	0			0	0	0	154	974	6	153	833,33	0,03	5000
43	Familiar	Femenino	No	Viudo	0		292	0	0	0	92	941	5	14	220	0	0
46	Sin Info	Masculino	Sin Info	Casado	0		702	0	0	0	46	949	2	45	300	0,15	600
55	Familiar	Masculino	No	Soltero	0		264	0	0	0	135	965	5	75	700	0,26	3500
52	Sin Info	Masculino	Sin Info	Casado	0		1412	0	0	9	109	950	6	29	1166,67	0,44	7000
42	Sin Info	Masculino	Sin Info	Casado	0		295	0	0	0	83	952	5	59	320	0,22	1600
40	Sin Info	Masculino	Sin Info	Soltero	0		300	0	0	8	11	932	2	82	300	0	0
32	Sin Info	Masculino	Sin Info	Soltero	0		1112	0	0	5	55	953	3	31	133,33	0	0
32	Sin Info	Femenino	Sin Info	Casado	0		683	0	0	0	81	945	2	65	690	0,44	1380
27	Sin Info	Masculino	No	Soltero	0		409	0	0	0	119	971	5	118	944	0,19	4720
45	Familiar	Femenino	No	Soltero	1		744	0	0	0	92	959	3	37	3666,67	0,19	11000
56	Familiar	Femenino	No	Soltero	0			0	0	1	219	974	5	123	456	0,03	2280
49	Familiar	Masculino	No	Soltero	0		3000	0	0	0	200	972	6	62	2435	0,03	14610
34	Familiar	Femenino	No	Casado	0		298	0	0	0	83	950	3	6	200	0,31	0
32	Sin Info	Masculino	Sin Info	Soltero	0		970	0	0	3	97	955	4	40	1417,5	0,36	5670
34	Sin Info	Masculino	Sin Info	Soltero	0		576	0	0	0	94	964	5	88	280	0,28	1400
36	Familiar	Masculino	No	Soltero	0		817	0	0	0	65	887	4	24	287,5	0,04	1150
40	Sin Info	Masculino	Sin Info	Casado	0		482	0	0	0	86	949	6	51	420,33	0,18	1261
37	Sin Info	Femenino	Sin Info	Divorciado	0		293	0	0	2	123	959	3	12	200	0	0
34	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	79	950	7	77	677,14	0,37	1580
33	Sin Info	Femenino	Sin Info	Soltero	0		589	0	0	0	66	954	9	65	442,22	0,04	1326,67
57	Sin Info	Femenino	Sin Info	Casado	0		331	0	0	3	250	974	5	120	2840	0,47	7100
27	Familiar	Femenino	No	Soltero	0			0	0	4	68	953	5	67	1998	0,46	4995
39	Familiar	Masculino	No	Casado	0		706	0	0	6	116	907	7	100	328,57	0,14	1150
29	Sin Info	Femenino	Sin Info	Casado	0		950	0	0	0	60	877	10	57	450	0,38	1500
48	Sin Info	Femenino	Sin Info	Casado	0		548	0	0	5	52	880	5	29	460	0,19	1150
36	Sin Info	Masculino	Sin Info	Union libre	0		292	0	0	10	61	954	8	36	333,36	0,07	1333,43
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	46	953	5	35	300	0,23	1500
36	Sin Info	Masculino	Sin Info	Casado	0		522	0	0	7	99	904	5	77	704	0,19	3520
25	Familiar	Masculino	No	Casado	0		462	0	0	2	37	908	3	8	1,67	0,42	0
31	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	1	55	946	6	54	266,67	0,05	1600
28	Familiar	Femenino	No	Casado	0		936	0	0	5	92	967	7	88	314,29	0	0
44	Sin Info	Masculino	No	Soltero	0		926	0	0	0	214	971	7	111	634,29	0,19	4440
31	Sin Info	Masculino	No	Soltero	0			0	0	0	184	974	4	183	5560	0,03	22240
31	Familiar	Masculino	No	Casado	0		473	0	0	0	94	924	3	93	0	0,18	0
51	Sin Info	Femenino	Sin Info	Casado	0		590	0	0	9	146	934	9	103	1819,5	0,32	5458,49
38	Sin Info	Masculino	Sin Info	Soltero	0		303	0	0	8	70	971	3	69	1073,33	0,3	3220
40	Familiar	Masculino	No	Casado	0		295	0	0	7	93	933	3	45	0	0,27	0
36	Sin Info	Masculino	Sin Info	Divorciado	0		292	0	0	11	122	974	2	121	650	0	0
35	Sin Info	Masculino	Sin Info	Casado	0		525	0	0	9	123	798	4	122	1425	0,17	5700
32	Sin Info	Masculino	Sin Info	Casado	0		312	0	0	4	85	962	7	84	711,67	0,24	1660,56
29	Sin Info	Femenino	Sin Info	Casado	0		700	0	0	6	101	955	6	100	386,66	0,02	2319,98
32	Propia	Masculino	No	Casado	0		798	0	0	0	178	966	3	27	266,67	0,45	0
42	Familiar	Masculino	No	Casado	1		2820	0	0	0	183	850	3	142	1116,67	0,1	3350
53	Sin Info	Femenino	Sin Info	Divorciado	0		572	0	0	10	94	962	2	88	1000	0,09	2000
30	Sin Info	Masculino	Sin Info	Soltero	0			0	0	10	37	572	7	35	344,71	0,06	1206,5
41	Familiar	Femenino	Sin Info	Casado	1	795	2315	0	0	11	130	970	3	99	692,51	0,4	0
35	Sin Info	Masculino	Sin Info	Casado	0		427	0	0	10	116	647	5	115	457,79	0,2	2288,93
35	Sin Info	Masculino	Sin Info	Casado	0		292	0	0	4	32	940	6	31	200	0,03	600
30	Familiar	Masculino	No	Soltero	0		616	0	0	0	103	972	3	69	100	0,27	0
36	Sin Info	Femenino	Sin Info	Soltero	0		405	0	0	0	120	964	4	119	353,01	0,03	1412,04
30	Familiar	Masculino	No	Casado	0		295	0	0	8	85	972	3	84	1166,67	0,31	3500
33	Sin Info	Femenino	Sin Info	Casado	0		1087	0	0	0	72	954	2	53	250	0,41	500
38	Familiar	Femenino	No	Divorciado	0		534	0	0	0	29	936	3	28	266,67	0,21	800
39	Sin Info	Femenino	Sin Info	Soltero	0		400	0	0	0	66	964	6	65	333,33	0,04	2000
47	Sin Info	Femenino	Sin Info	Casado	0		320	0	0	4	146	974	4	137	861,25	0,11	3445
43	Sin Info	Femenino	Sin Info	Casado	0			0	0	9	99	968	2	93	500	0,27	0
37	Familiar	Masculino	No	Soltero	0		413	0	0	11	122	969	3	11	200	0,09	600
31	Familiar	Masculino	No	Soltero	0		551	0	0	0	52	972	6	51	250,83	0,04	1505
33	Familiar	Masculino	No	Soltero	0	400	598	0	0	8	49	892	5	33	178,99	0,29	894,95
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	2	51	943	3	20	466,67	0,02	1400
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	2	36	939	7	35	186,43	0,29	652,5
24	Sin Info	Femenino	Sin Info	Soltero	0		293	0	0	2	69	938	3	5	200	0,22	0
34	Sin Info	Femenino	Sin Info	Casado	0		500	0	0	0	107	967	5	106	512	0,18	1280
54	Sin Info	Masculino	No	Soltero	0		695	0	0	0	138	435	3	12	0	0,66	0
49	Sin Info	Femenino	Sin Info	Casado	0		295	0	0	4	94	961	8	43	425	0,14	3400
50	Sin Info	Femenino	Sin Info	Divorciado	0		1086	0	0	0	87	974	2	2	0	0,03	0
33	Familiar	Femenino	Si	Soltero	0			0	0	8	91	932	4	90	100	0,07	400
27	Familiar	Femenino	No	Soltero	0		600	0	0	0	30	935	4	29	150	0,01	600
47	Familiar	Femenino	No	Casado	0		292	0	0	6	95	955	6	46	4068,33	0,49	12205
49	Sin Info	Masculino	No	Casado	1	735	1125	0	0	1	93	965	4	24	332,03	0	0
52	Sin Info	Femenino	Sin Info	Divorciado	0		300	0	0	7	97	955	3	46	133,33	0,21	0
31	Sin Info	Femenino	Sin Info	Casado	0		339	0	0	0	80	736	5	79	360	0,22	1800
25	Sin Info	Masculino	Sin Info	Soltero	0		1255	0	0	0	48	875	5	45	120	0,01	600
52	Familiar	Masculino	No	Casado	0		2000	0	0	7	167	965	9	166	3188,89	0,38	14350
42	Sin Info	Femenino	Sin Info	Casado	1	300	1700	0	0	8	103	955	1	0	486	0,52	0
61	Familiar	Masculino	Si	Casado	0		494	0	0	2	106	915	6	105	433,33	0,17	1300
54	Sin Info	Femenino	Sin Info	Soltero	0			0	0	6	103	932	4	98	300	0,01	1200
45	Familiar	Femenino	No	Soltero	0		2500	0	0	0	216	974	5	215	7868	0,32	39340
38	Familiar	Masculino	No	Casado	0		775	0	0	0	93	962	5	92	240	0,17	1200
46	Familiar	Masculino	No	Soltero	0		320	0	0	5	309	974	5	13	120	0,45	600
40	Familiar	Masculino	No	Soltero	0	100	481	0	0	6	86	957	7	85	1400	0,25	3266,67
40	Sin Info	Femenino	Sin Info	Casado	0		700	0	0	6	122	974	7	79	896,03	0,15	2090,74
34	Familiar	Masculino	No	Soltero	0		600	0	0	11	45	945	7	40	366,98	0,23	1284,43
31	Sin Info	Masculino	Sin Info	Union libre	0		422	0	0	10	115	933	2	114	300	0,28	0
36	Familiar	Masculino	No	Soltero	0		1150	0	0	5	116	952	7	22	1590	0,27	3710
53	Familiar	Femenino	No	Casado	0			0	0	10	113	785	5	84	90	0,02	450
43	Sin Info	Femenino	No	Soltero	0		444	0	0	0	182	973	5	109	184	0,1	920
41	Familiar	Masculino	No	Soltero	0		302	0	0	0	60	937	3	10	233,33	0,14	700
41	Familiar	Masculino	No	Casado	1		986	0	0	8	31	940	5	30	242,41	0,03	1212,05
44	Familiar	Masculino	No	Soltero	0		300	0	0	1	145	974	9	95	1648,89	0,54	7420
25	Familiar	Masculino	No	Soltero	0		1412	0	0	0	53	937	8	45	1570	0,53	4186,67
25	Familiar	Femenino	No	Soltero	0		430	0	0	0	66	886	4	21	200	0,18	800
31	Propia	Masculino	No	Soltero	1		4270	0	0	0	77	870	6	24	1066,67	0,64	6400
48	Familiar	Femenino	No	Soltero	0			0	0	9	80	578	4	79	337,5	0,09	1350
41	Familiar	Masculino	No	Soltero	0		704	0	0	0	53	948	5	52	646	0	3230
31	Familiar	Femenino	No	Soltero	0		503	0	0	3	68	953	6	64	666,67	0,08	2000
41	Sin Info	Masculino	Sin Info	Soltero	0		480	0	0	8	117	974	5	116	508,24	0,2	2541,19
48	Sin Info	Femenino	Sin Info	Casado	0		1340	0	0	0	112	974	6	111	2260	0,58	6780
47	Sin Info	Masculino	No	Soltero	0		715	0	0	0	139	970	5	113	400	0,02	2000
41	Sin Info	Femenino	Sin Info	Casado	0		292	0	0	0	101	973	4	100	700	0,12	2800
38	Sin Info	Femenino	Sin Info	Casado	0		400	0	0	6	96	947	5	35	540	0,48	0
37	Sin Info	Femenino	Sin Info	Divorciado	0			0	0	7	138	964	3	26	166,67	0,51	0
33	Sin Info	Femenino	Sin Info	Soltero	0		293	0	0	0	44	942	3	33	490,5	0,25	0
49	Sin Info	Femenino	No	Soltero	0		637	0	0	0	107	965	2	41	1000	0,06	2000
51	Familiar	Masculino	No	Soltero	0		292	0	0	0	105	932	3	104	154	0	0
53	Sin Info	Femenino	Sin Info	Soltero	0		464	0	0	0	76	895	5	75	80	0,03	400
46	Familiar	Femenino	Si	Union libre	0		292	0	0	10	93	941	3	74	133,33	0,18	400
47	Familiar	Femenino	No	Casado	1		264	0	0	3	102	956	3	24	200	0,38	600
46	Familiar	Masculino	No	Soltero	0		691	0	0	0	111	932	7	110	2942,57	0,51	10299
52	Sin Info	Femenino	No	Casado	1			0	0	8	107	958	5	97	241	0,44	1205
49	Familiar	Masculino	No	Soltero	0		483	0	0	0	124	974	6	102	558,33	0,17	1675
43	Sin Info	Masculino	Sin Info	Soltero	0		467	0	0	0	116	965	5	115	328	0,01	820
31	Sin Info	Femenino	Sin Info	Casado	0		461	0	0	0	58	949	5	29	300	0,01	1500
